name,type,source_id,source_label,target_id,target_label,transaction_date,value_date,amount,currency,status,exchange_rate,base_amount,base_currency,description
Aebercrombie 2025-08-22,expense,Account3,KK-Konto,Aebercrombie,Abercrombie & Fitch,2025-08-22,2025-08-22,199.4,CHF,settled,1.0,199.4,CHF,
Kreditkarten-Zahlung 2025-08-23,transfer,Account1,Privatkonto,Account3,KK-Konto,2025-08-23,2025-08-23,1313.41,CHF,settled,1.0,1313.41,CHF,
Bestellung Amazon 2,expense,Account3,KK-Konto,Amazon,Amazon,2025-08-26,2025-08-26,111.64761469697865,EUR,settled,1.0,111.64761469697865,CHF,
Amazon.com 2025-08-26,income,Amazon.com,Amazon.com,Account3,KK-Konto,2025-08-26,2025-08-26,38.02,CHF,settled,1.0,38.02,CHF,
Aebercrombie 2025-08-29,expense,Account3,KK-Konto,Aebercrombie,Abercrombie & Fitch,2025-08-29,2025-08-29,190.7,CHF,settled,1.0,190.7,CHF,
iTunes.com 2025-09-01,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-09-01,2025-09-01,2.0,CHF,settled,1.0,2.0,CHF,
SBB CFF FSS Ticket Shop 2025-09-05,expense,Account3,KK-Konto,SBB_CFF_FSS_Ticket_Shop,SBB CFF FSS Ticket Shop,2025-09-05,2025-09-05,4.4,CHF,settled,1.0,4.4,CHF,
iTunes.com 2025-09-05,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-09-05,2025-09-05,1.0,CHF,settled,1.0,1.0,CHF,
MANDARIN ORIENTAL LV LAS VEGAS NV 2025-09-05,expense,Account3,KK-Konto,MANDARIN_ORIENTAL_LV_LAS_VEGAS_NV,"Mandarin Oriental, Las Vegas",2025-09-05,2025-09-05,365.25,CHF,settled,1.0,365.25,CHF,
MANDARIN ORIENTAL LV LAS VEGAS NV 2025-09-05 #2,expense,Account3,KK-Konto,MANDARIN_ORIENTAL_LV_LAS_VEGAS_NV,"Mandarin Oriental, Las Vegas",2025-09-05,2025-09-05,365.25,CHF,settled,1.0,365.25,CHF,
iTunes.com 2025-09-08,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-09-08,2025-09-08,1.0,CHF,settled,1.0,1.0,CHF,
iTunes.com 2025-09-11,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-09-11,2025-09-11,3.0,CHF,settled,1.0,3.0,CHF,
Paypal 2025-09-11,expense,Account3,KK-Konto,Paypal,Paypal,2025-09-11,2025-09-11,11.25,CHF,settled,1.0,11.25,CHF,
Apple Online Store 2025-09-13,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-09-13,2025-09-13,49.0,CHF,settled,1.0,49.0,CHF,
Apple Online Store 2025-09-13 #2,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-09-13,2025-09-13,38.0,CHF,settled,1.0,38.0,CHF,
Aebercrombie 2025-09-13,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-09-13,2025-09-13,133.34,CHF,settled,1.0,133.34,CHF,
Apple Online Store 2025-09-14,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-09-14,2025-09-14,35.0,CHF,settled,1.0,35.0,CHF,
Apple Online Store 2025-09-14 #2,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-09-14,2025-09-14,35.0,CHF,settled,1.0,35.0,CHF,
Amazon.com 2025-09-14,expense,Account3,KK-Konto,Amazon.com,Amazon.com,2025-09-14,2025-09-14,55.9,CHF,settled,1.0,55.9,CHF,
Apple Online Store 2025-09-16,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-09-16,2025-09-16,1518.0,CHF,settled,1.0,1518.0,CHF,
Bestellung Amazon 2,expense,Account3,KK-Konto,Amazon,Amazon,2025-09-18,2025-09-18,134.68429948580763,EUR,settled,1.0,134.68429948580763,CHF,
Paypal 2025-09-18,expense,Account3,KK-Konto,Paypal,Paypal,2025-09-18,2025-09-18,67.0,CHF,settled,1.0,67.0,CHF,
Swiss Intl. Airlines 2025-09-18,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,1766.5,CHF,settled,1.0,1766.5,CHF,
Swiss Intl. Airlines 2025-09-18 #2,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,1766.5,CHF,settled,1.0,1766.5,CHF,
Swiss Intl. Airlines 2025-09-18 #3,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,1766.5,CHF,settled,1.0,1766.5,CHF,
Swiss Intl. Airlines 2025-09-18 #4,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,1766.5,CHF,settled,1.0,1766.5,CHF,
Swiss Intl. Airlines 2025-09-18 #5,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,98.0,CHF,settled,1.0,98.0,CHF,
Swiss Intl. Airlines 2025-09-18 #6,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,98.0,CHF,settled,1.0,98.0,CHF,
Swiss Intl. Airlines 2025-09-18 #7,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,98.0,CHF,settled,1.0,98.0,CHF,
Swiss Intl. Airlines 2025-09-18 #8,expense,Account3,KK-Konto,Swiss_Intl._Airlines,Swiss Intl. Airlines,2025-09-18,2025-09-18,98.0,CHF,settled,1.0,98.0,CHF,
MANDARIN ORIENTAL LV LAS VEGAS NV 2025-09-18,income,MANDARIN_ORIENTAL_LV_LAS_VEGAS_NV,"Mandarin Oriental, Las Vegas",Account3,KK-Konto,2025-09-18,2025-09-18,367.29,CHF,settled,1.0,367.29,CHF,
MANDARIN ORIENTAL LV LAS VEGAS NV 2025-09-18 #2,income,MANDARIN_ORIENTAL_LV_LAS_VEGAS_NV,"Mandarin Oriental, Las Vegas",Account3,KK-Konto,2025-09-18,2025-09-18,367.29,CHF,settled,1.0,367.29,CHF,
Apple Online Store 2025-09-20,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-09-20,2025-09-20,598.0,CHF,settled,1.0,598.0,CHF,
Aebercrombie 2025-09-20,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-09-20,2025-09-20,94.97,CHF,settled,1.0,94.97,CHF,
Aebercrombie 2025-09-22,expense,Account3,KK-Konto,Aebercrombie,Abercrombie & Fitch,2025-09-22,2025-09-22,162.8,CHF,settled,1.0,162.8,CHF,
Kreditkarten-Zahlung 2025-09-23,transfer,Account1,Privatkonto,Account3,KK-Konto,2025-09-23,2025-09-23,10018.53,CHF,settled,1.0,10018.53,CHF,
Amazon.com 2025-09-25,expense,Account3,KK-Konto,Amazon.com,Amazon.com,2025-09-25,2025-09-25,9.45,CHF,settled,1.0,9.45,CHF,
H&M 2025-09-25,expense,Account3,KK-Konto,H&M,H&M,2025-09-25,2025-09-25,279.0,CHF,settled,1.0,279.0,CHF,
Aebercrombie 2025-09-26,expense,Account3,KK-Konto,Aebercrombie,Abercrombie & Fitch,2025-09-26,2025-09-26,94.9,CHF,settled,1.0,94.9,CHF,
Amazon.com 2025-09-27,expense,Account3,KK-Konto,Amazon.com,Amazon.com,2025-09-27,2025-09-27,21.35,CHF,settled,1.0,21.35,CHF,
Superdry.com 2025-09-28,expense,Account3,KK-Konto,Superdry.com,Superdry.com,2025-09-28,2025-09-28,99.9,CHF,settled,1.0,99.9,CHF,
Amazon.com 2025-09-29,expense,Account3,KK-Konto,Amazon.com,Amazon.com,2025-09-29,2025-09-29,43.25,CHF,settled,1.0,43.25,CHF,
Superdry.com 2025-09-30,expense,Account3,KK-Konto,Superdry.com,Superdry.com,2025-09-30,2025-09-30,308.8,CHF,settled,1.0,308.8,CHF,
Amazon.com 2025-10-01,income,Amazon.com,Amazon.com,Account3,KK-Konto,2025-10-01,2025-10-01,3.38,CHF,settled,1.0,3.38,CHF,
Amazon.com 2025-10-01 #2,expense,Account3,KK-Konto,Amazon.com,Amazon.com,2025-10-01,2025-10-01,44.4,CHF,settled,1.0,44.4,CHF,
H&M 2025-10-03,income,H&M,H&M,Account3,KK-Konto,2025-10-03,2025-10-03,179.0,CHF,settled,1.0,179.0,CHF,
iTunes.com 2025-10-11,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-10-11,2025-10-11,1.0,CHF,settled,1.0,1.0,CHF,
iTunes.com 2025-10-11 #2,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-10-11,2025-10-11,3.0,CHF,settled,1.0,3.0,CHF,
Apple Online Store 2025-10-15,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-10-15,2025-10-15,45.0,CHF,settled,1.0,45.0,CHF,
Bestellung Amazon 2,expense,Account3,KK-Konto,Amazon,Amazon,2025-10-16,2025-10-16,117.38656497178773,EUR,settled,1.0,117.38656497178773,CHF,
SBB CFF FSS Ticket Shop 2025-10-16,expense,Account3,KK-Konto,SBB_CFF_FSS_Ticket_Shop,SBB CFF FSS Ticket Shop,2025-10-16,2025-10-16,4.4,CHF,settled,1.0,4.4,CHF,
OMNI DEVELOPMENT INC 2025-10-16,expense,Account3,KK-Konto,OMNI_DEVELOPMENT_INC,Omni Development Inc,2025-10-16,2025-10-16,102.4,CHF,settled,1.0,102.4,CHF,
SBB CFF FSS Ticket Shop 2025-10-19,expense,Account3,KK-Konto,SBB_CFF_FSS_Ticket_Shop,SBB CFF FSS Ticket Shop,2025-10-19,2025-10-19,20.4,CHF,settled,1.0,20.4,CHF,
unitedprint 2025-10-19,expense,Account3,KK-Konto,unitedprint,Unitedprint,2025-10-19,2025-10-19,142.1,CHF,settled,1.0,142.1,CHF,
MOUSER ELECTRONICS 2025-10-20,expense,Account3,KK-Konto,MOUSER_ELECTRONICS,Mouser Electronics,2025-10-20,2025-10-20,67.1,CHF,settled,1.0,67.1,CHF,
H&M 2025-10-23,expense,Account3,KK-Konto,H&M,H&M,2025-10-23,2025-10-23,167.05,CHF,settled,1.0,167.05,CHF,
Kreditkarten-Zahlung 2025-10-23,transfer,Account1,Privatkonto,Account3,KK-Konto,2025-10-23,2025-10-23,1349.16,CHF,settled,1.0,1349.16,CHF,
Aebercrombie 2025-10-26,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-10-26,2025-10-26,72.86,CHF,settled,1.0,72.86,CHF,
Aebercrombie 2025-10-26 #2,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-10-26,2025-10-26,86.31,CHF,settled,1.0,86.31,CHF,
Aebercrombie 2025-10-26 #3,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-10-26,2025-10-26,143.46,CHF,settled,1.0,143.46,CHF,
Apple Online Store 2025-10-28,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-10-28,2025-10-28,449.0,CHF,settled,1.0,449.0,CHF,
Aebercrombie 2025-10-28,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-10-28,2025-10-28,213.12,CHF,settled,1.0,213.12,CHF,
Superdry.com 2025-10-28,income,Superdry.com,Superdry.com,Account3,KK-Konto,2025-10-28,2025-10-28,59.9,CHF,settled,1.0,59.9,CHF,
Apple Online Store 2025-10-30,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-10-30,2025-10-30,21.0,CHF,settled,1.0,21.0,CHF,
Aebercrombie 2025-10-31,expense,Account3,KK-Konto,Aebercrombie,Abercrombie & Fitch,2025-10-31,2025-10-31,224.3,CHF,settled,1.0,224.3,CHF,
Apple Online Store 2025-11-02,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-11-02,2025-11-02,55.0,CHF,settled,1.0,55.0,CHF,
CAIRO.DE 2025-11-07,expense,Account3,KK-Konto,CAIRO.DE,Cairo.de,2025-11-07,2025-11-07,131.55,CHF,settled,1.0,131.55,CHF,
Apple Online Store 2025-11-09,income,Apple_Online_Store,Apple Online Store,Account3,KK-Konto,2025-11-09,2025-11-09,12.01,CHF,settled,1.0,12.01,CHF,
Apple Online Store 2025-11-09 #2,income,Apple_Online_Store,Apple Online Store,Account3,KK-Konto,2025-11-09,2025-11-09,23.01,CHF,settled,1.0,23.01,CHF,
SBB CFF FSS Ticket Shop 2025-11-09,expense,Account3,KK-Konto,SBB_CFF_FSS_Ticket_Shop,SBB CFF FSS Ticket Shop,2025-11-09,2025-11-09,15.8,CHF,settled,1.0,15.8,CHF,
Aebercrombie 2025-11-09,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-11-09,2025-11-09,50.26,CHF,settled,1.0,50.26,CHF,
iTunes.com 2025-11-10,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-11-10,2025-11-10,1.0,CHF,settled,1.0,1.0,CHF,
iTunes.com 2025-11-11,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-11-11,2025-11-11,3.0,CHF,settled,1.0,3.0,CHF,
Apple Online Store 2025-11-11,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-11-11,2025-11-11,199.0,CHF,settled,1.0,199.0,CHF,
Paypal 2025-11-12,expense,Account3,KK-Konto,Paypal,Paypal,2025-11-12,2025-11-12,107.8,CHF,settled,1.0,107.8,CHF,
SBB CFF FSS Ticket Shop 2025-11-12,expense,Account3,KK-Konto,SBB_CFF_FSS_Ticket_Shop,SBB CFF FSS Ticket Shop,2025-11-12,2025-11-12,4.4,CHF,settled,1.0,4.4,CHF,
COMPANYS Retail AG 2025-11-12,expense,Account3,KK-Konto,COMPANYS_Retail_AG,Companys Retail AG,2025-11-12,2025-11-12,279.0,CHF,settled,1.0,279.0,CHF,
Paypal 2025-11-16,expense,Account3,KK-Konto,Paypal,Paypal,2025-11-16,2025-11-16,39.25,CHF,settled,1.0,39.25,CHF,
Apple Online Store 2025-11-21,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-11-21,2025-11-21,220.75,CHF,settled,1.0,220.75,CHF,
Aebercrombie 2025-11-21 refund,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-11-21,2025-11-21,147.53,CHF,settled,1.0,147.53,CHF,
Aebercrombie 2025-11-21,expense,Account3,KK-Konto,Aebercrombie,Abercrombie & Fitch,2025-11-21,2025-11-21,159.15,CHF,settled,1.0,159.15,CHF,
Aebercrombie 2025-11-21 #2,income,Aebercrombie,Abercrombie & Fitch,Account3,KK-Konto,2025-11-21,2025-11-21,83.65,CHF,settled,1.0,83.65,CHF,
Apple Online Store 2025-11-22,expense,Account3,KK-Konto,Apple_Online_Store,Apple Online Store,2025-11-22,2025-11-22,2749.0,CHF,settled,1.0,2749.0,CHF,
Kreditkarten-Zahlung 2025-11-23,transfer,Account1,Privatkonto,Account3,KK-Konto,2025-11-23,2025-11-23,3915.53,CHF,settled,1.0,3915.53,CHF,
Manor AG 2025-11-24,expense,Account3,KK-Konto,Manor_AG,Manor AG,2025-11-24,2025-11-24,149.0,CHF,settled,1.0,149.0,CHF,
Bestellung Amazon 2,expense,Account3,KK-Konto,Amazon,Amazon,2025-11-29,2025-11-29,112.75978676804166,EUR,settled,1.0,112.75978676804166,CHF,
Mediamarkt AG 2025-11-29,expense,Account3,KK-Konto,Mediamarkt_AG,Mediamarkt AG,2025-11-29,2025-11-29,57.0,CHF,settled,1.0,57.0,CHF,
Bestellung Amazon 2,expense,Account3,KK-Konto,Amazon,Amazon,2025-12-01,2025-12-01,76.23078224819757,EUR,settled,1.0,76.23078224819757,CHF,
Mika Timing GmbH 2025-12-04,expense,Account3,KK-Konto,Mika_Timing_GmbH,Mika Timing GmbH,2025-12-04,2025-12-04,5.7,CHF,settled,1.0,5.7,CHF,
Manor AG 2025-12-04,income,Manor_AG,Manor AG,Account3,KK-Konto,2025-12-04,2025-12-04,149.0,CHF,settled,1.0,149.0,CHF,
Mika Timing GmbH 2025-12-06,expense,Account3,KK-Konto,Mika_Timing_GmbH,Mika Timing GmbH,2025-12-06,2025-12-06,5.7,CHF,settled,1.0,5.7,CHF,
iTunes.com 2025-12-11,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-12-11,2025-12-11,1.0,CHF,settled,1.0,1.0,CHF,
Ristorante Luce 2025-12-15,expense,Account3,KK-Konto,Ristorante_Luce,Ristorante Luce,2025-12-15,2025-12-15,30.0,CHF,settled,1.0,30.0,CHF,
SBB CFF FSS Ticket Shop 2025-12-19,expense,Account3,KK-Konto,SBB_CFF_FSS_Ticket_Shop,SBB CFF FSS Ticket Shop,2025-12-19,2025-12-19,3.6,CHF,settled,1.0,3.6,CHF,
iTunes.com 2025-12-20,expense,Account3,KK-Konto,iTunes.com,iTunes.com,2025-12-20,2025-12-20,3.0,CHF,settled,1.0,3.0,CHF,
Paypal 2025-12-20,expense,Account3,KK-Konto,Paypal,Paypal,2025-12-20,2025-12-20,49.25,CHF,settled,1.0,49.25,CHF,
Amazon.com 2025-12-20,expense,Account3,KK-Konto,Amazon.com,Amazon.com,2025-12-20,2025-12-20,40.9,CHF,settled,1.0,40.9,CHF,
petcenter.ch 2025-12-21,expense,Account3,KK-Konto,petcenter.ch,petcenter.ch,2025-12-21,2025-12-21,46.1,CHF,settled,1.0,46.1,CHF,
Kreditkarten-Zahlung 2025-12-23,transfer,Account1,Privatkonto,Account3,KK-Konto,2025-12-23,2025-12-23,287.95,CHF,settled,1.0,287.95,CHF,
